codPostalOcurrencia,año,mes,cant_codpostal
Q8340FAD,2022.0,5,1
Q8340FAF,2022.0,1,1
Q8340FBB,2022.0,4,1
Q8340FCG,2022.0,5,1
Q8340FCG,2022.0,6,2
Q8340FCG,2022.0,8,1
Q8340FDF,2023.0,3,1
Q8340FJD,2022.0,3,1
Q8340FJD,2022.0,7,1
Q8340FPH,2022.0,8,1
Q8340FZF,2022.0,7,1
Q8340GJA,2022.0,5,1
Q8340GJA,2022.0,6,1
Q8340GJA,2022.0,7,2
Q8340GJA,2022.0,9,1
Q8340GJA,2022.0,11,2
Q8340GJA,2023.0,1,1
Q8340GJA,2023.0,2,1
Q8340GJA,2023.0,3,2
Q8340GQA,2022.0,4,2
Q8340GSF,2022.0,1,3
Q8340GSF,2022.0,4,1
Q8340GSF,2022.0,5,2
Q8340GSF,2022.0,6,1
Q8340GSF,2022.0,7,1
Q8340GSF,2022.0,8,1
Q8340GSF,2022.0,10,1
Q8340GSF,2022.0,11,6
Q8340GSF,2023.0,2,2
Q8340GXH,2022.0,3,1
Q8340HFG,2022.0,4,1
Q8340HFG,2022.0,9,1
Q8340HFG,2022.0,11,2
Q8340HFG,2023.0,3,1
Q8340HFH,2022.0,3,1
Q8340HFH,2022.0,4,1
Q8340HJD,2022.0,6,1
Q8340HKA,2022.0,11,1
Q8340HKT,2022.0,1,1
Q8340HUA,2022.0,1,3
Q8340HUA,2022.0,8,1
Q8340HUA,2022.0,11,1
Q8340HUD,2022.0,3,2
Q8340HUD,2022.0,5,1
Q8340HZD,2022.0,3,2
Q8340HZD,2022.0,4,2
Q8340HZD,2022.0,5,5
Q8340HZD,2022.0,6,2
Q8340HZD,2022.0,7,1
Q8340HZD,2022.0,9,1
Q8340HZD,2022.0,10,1
Q8340HZD,2022.0,11,1
Q8340HZD,2023.0,3,1
Q8340HZG,2023.0,1,1
Q8340IAA,2022.0,6,1
Q8340IAC,2022.0,5,1
Q8340IAC,2022.0,10,1
Q8340IAC,2022.0,11,1
Q8340IAC,2023.0,2,1
Q8340IBB,2022.0,6,1
Q8340IBB,2022.0,7,2
Q8340IBB,2022.0,11,2
Q8340IBB,2023.0,3,3
Q8340IBC,2022.0,4,1
Q8340IBD,2022.0,1,3
Q8340IBD,2022.0,3,2
Q8340IBD,2022.0,4,2
Q8340IBD,2022.0,7,3
Q8340IBD,2022.0,8,3
Q8340IBD,2022.0,9,2
Q8340IBD,2022.0,10,3
Q8340IBD,2022.0,11,1
Q8340IBD,2022.0,12,3
Q8340IBD,2023.0,2,4
Q8340IBD,2023.0,3,4
Q8340IUA,2022.0,7,1
Q8340IUD,2022.0,2,1
Q8340IUD,2022.0,4,1
Q8340IUD,2022.0,8,1
Q8340IUD,2022.0,9,2
Q8340IUD,2022.0,10,1
Q8340IUD,2022.0,12,4
Q8340IUD,2023.0,3,1
Q8340JFH,2022.0,12,1
Q8340JHI,2022.0,8,1
Q8340JOA,2023.0,3,1
Q8340JTA,2022.0,6,1
Q8340JUA,2022.0,1,1
Q8340JUA,2023.0,3,1
Q8340JVF,2022.0,2,1
Q8340JVF,2022.0,4,1
Q8340JWA,2022.0,5,1
Q8340JWA,2022.0,6,1
Q8340JWA,2022.0,8,1
Q8340JWA,2022.0,9,3
Q8340JWA,2022.0,10,9
Q8340JWA,2022.0,11,1
Q8340JWA,2022.0,12,1
Q8340JXA,2022.0,1,2
Q8340JXA,2022.0,6,1
Q8340JXA,2022.0,7,2
Q8340JXA,2022.0,8,1
Q8340JXA,2022.0,9,4
Q8340JXA,2022.0,11,2
Q8340JXA,2022.0,12,1
Q8340JXA,2023.0,1,1
Q8340JXA,2023.0,2,1
Q8340JXA,2023.0,3,5
Q8340JXB,2022.0,1,8
Q8340JXB,2022.0,2,1
Q8340JXB,2022.0,3,2
Q8340JXB,2022.0,4,2
Q8340JXB,2022.0,5,3
Q8340JXB,2022.0,6,2
Q8340JXB,2022.0,7,3
Q8340JXB,2023.0,3,2
Q8340JXB,2023.0,4,1
Q8340KAM,2023.0,1,1
Q8340XAA,2022.0,4,1
Q8340XAA,2022.0,8,1
Q8340XAA,2023.0,2,1
Q8340XAG,2022.0,6,1
Q8340XAH,2022.0,9,1
Q8340XAI,2022.0,11,1
Q8340XAJ,2022.0,10,2
Q8340XAJ,2022.0,11,1
Q8340XAJ,2022.0,12,1
Q8340XAR,2023.0,3,1
Q8340XAT,2022.0,7,1
Q8340XAT,2022.0,9,2
Q8340XAT,2022.0,10,1
Q8340XAT,2023.0,3,1
Q8340XAU,2022.0,11,1
Q8340XAU,2023.0,1,1
Q8340XAZ,2022.0,3,1
Q8340XBC,2022.0,8,2
Q8340XBE,2022.0,6,1
Q8340XBE,2022.0,7,1
Q8341APA,2022.0,12,1
Q8341APA,2023.0,2,1
Q8341APA,2023.0,3,1
Q8341APP,2022.0,1,1
Q8341APP,2022.0,10,1
Q8341APP,2023.0,2,1
Q8341DDL,2022.0,4,1
Q8341XAE,2023.0,3,1
Q8341XAE,2023.0,4,1
Q8341XAJ,2022.0,4,1
Q8341XAJ,2022.0,7,2
Q8341XAJ,2022.0,8,1
Q8341XAJ,2023.0,1,2
Q8341XAJ,2023.0,2,1
Q8341XAK,2022.0,4,1
Q8342AEA,2022.0,4,1
Q8342AEA,2022.0,6,1
Q8342AEA,2022.0,8,1
Q8342AEA,2022.0,11,1
Q8342AEA,2023.0,3,1
Q8342AEB,2022.0,1,2
Q8342AEB,2022.0,3,1
Q8342AEB,2022.0,11,2
Q8344AAA,2022.0,2,1
Q8344AAA,2022.0,8,1
Q8344AAA,2022.0,9,1
Q8344AAA,2022.0,11,1
Q8344AEA,2022.0,6,1
Q8344AEA,2022.0,7,1
Q8344AEA,2022.0,9,1
Q8344AKB,2022.0,1,1
Q8344AKB,2022.0,7,1
Q8344AKB,2022.0,9,1
Q8344ANA,2022.0,9,1
Q8345ABF,2022.0,1,1
Q8345ABF,2023.0,3,1
Q8345ABR,2022.0,1,1
Q8345ABR,2022.0,3,2
Q8345ABR,2022.0,4,3
Q8345ABR,2022.0,6,1
Q8345ABR,2022.0,7,2
Q8345ABR,2022.0,8,2
Q8345ABR,2022.0,10,2
Q8345ABR,2022.0,11,2
Q8345ABR,2023.0,3,1
Q8345AEF,2022.0,1,1
Q8345AEF,2022.0,3,2
Q8345AEF,2022.0,4,1
Q8345AEF,2022.0,7,1
Q8345AEF,2022.0,8,1
Q8345AEF,2023.0,1,1
Q8345AEF,2023.0,2,1
Q8345AEO,2022.0,9,1
Q8345AER,2022.0,1,1
Q8345AER,2022.0,6,4
Q8345AER,2022.0,12,1
Q8345AER,2023.0,3,1
Q8345AET,2022.0,10,1
Q8345AFA,2022.0,9,1
Q8345AFA,2023.0,2,1
Q8345AFP,2023.0,3,1
Q8345AIG,2022.0,3,1
Q8345AIG,2022.0,7,4
Q8345AIG,2022.0,10,1
Q8345AIG,2022.0,12,1
Q8345AIG,2023.0,1,1
Q8345AIG,2023.0,2,1
Q8345AJA,2022.0,4,1
Q8345AJD,2023.0,3,1
Q8345AMF,2022.0,7,1
Q8345AOE,2022.0,2,1
Q8345AOE,2022.0,5,1
Q8345AOE,2022.0,10,1
Q8345AOJ,2022.0,3,1
Q8345AOJ,2022.0,8,1
Q8345AOP,2022.0,3,1
Q8345AOP,2022.0,4,1
Q8345ARA,2022.0,11,1
Q8345AUA,2022.0,8,1
Q8345BCC,2022.0,2,1
Q8345BCC,2022.0,7,1
Q8345BCC,2022.0,8,1
Q8345BCC,2022.0,11,1
Q8345BCC,2022.0,12,1
Q8345BCC,2023.0,1,1
Q8345BCC,2023.0,2,1
Q8345BCC,2023.0,3,1
Q8345BGE,2022.0,2,1
Q8345BGE,2022.0,6,1
Q8345BGE,2022.0,9,1
Q8345BKA,2022.0,1,2
Q8345BKA,2022.0,5,1
Q8345BKA,2022.0,7,1
Q8345BKA,2023.0,1,1
Q8345BKA,2023.0,4,1
Q8345RDF,2022.0,4,1
Q8345TFG,2022.0,1,1
Q8345XAA,2022.0,3,1
Q8345XAA,2022.0,6,1
Q8345XAA,2023.0,3,1
Q8345XAC,2022.0,9,1
Q8345XAD,2022.0,3,2
Q8345XAF,2022.0,5,1
Q8345XAG,2022.0,8,1
Q8345XAG,2022.0,10,2
Q8345XAM,2022.0,9,1
Q8345XAM,2023.0,4,1
Q8345XAO,2022.0,1,2
Q8345XAO,2022.0,4,1
Q8345XAO,2022.0,5,2
Q8345XAO,2022.0,7,1
Q8345XAO,2022.0,9,1
Q8345XAO,2022.0,10,1
Q8345XAO,2022.0,11,1
Q8345XAO,2023.0,1,1
Q8345XAO,2023.0,2,1
Q8345XAO,2023.0,3,1
Q8346AAA,2022.0,8,1
Q8346AAA,2022.0,9,1
Q8346AAA,2023.0,3,3
Q8346ADA,2022.0,10,1
Q8346ADA,2023.0,1,1
Q8346AEB,2022.0,8,1
Q8346AEB,2022.0,9,1
Q8346AEB,2022.0,12,1
Q8347ACB,2022.0,12,2
Q8347ACB,2023.0,3,1
Q8347ACB,2023.0,4,2
Q8347ACM,2022.0,4,1
Q8347ACM,2022.0,6,1
Q8347ACM,2022.0,8,8
Q8347ACM,2022.0,9,1
Q8347ACM,2023.0,3,1
Q8347ANA,2022.0,7,1
Q8347ANE,2022.0,1,1
Q8347AQA,2022.0,11,1
Q8347AQB,2022.0,2,1
Q8347AQB,2022.0,4,1
Q8347AQB,2022.0,6,2
Q8347AQB,2022.0,9,1
Q8347AQB,2022.0,10,1
Q8347AQB,2022.0,11,1
Q8347AQB,2022.0,12,1
Q8347AQB,2023.0,1,2
Q8347BIG,2023.0,2,1
Q8347BMC,2022.0,1,10
Q8347BMC,2022.0,2,1
Q8347BMC,2022.0,4,1
Q8347BMC,2022.0,6,3
Q8347BMC,2022.0,10,2
Q8347BMC,2022.0,11,1
Q8347BMC,2022.0,12,1
Q8347BMC,2023.0,1,1
Q8347BPA,2022.0,11,1
Q8347BPA,2023.0,3,1
Q8347BPJ,2022.0,11,1
Q8347BPQ,2022.0,6,1
Q8347BPQ,2022.0,9,1
Q8347BPQ,2022.0,10,1
Q8347BPQ,2022.0,12,1
Q8347BPQ,2023.0,3,3
Q8347XAZ,2022.0,4,1
Q8347XBC,2022.0,1,1
Q8348AFA,2022.0,1,3
Q8348AFA,2022.0,3,1
Q8348AFA,2022.0,11,1
Q8348AFA,2023.0,1,2
Q8348AFA,2023.0,3,1
Q8348AFA,2023.0,4,1
Q8348AMA,2022.0,4,1
Q8349AEA,2022.0,6,1
Q8349AEA,2023.0,3,1
Q8349AFA,2022.0,7,1
Q8349AGA,2022.0,2,1
Q8349AGA,2022.0,5,1
Q8349AGA,2022.0,6,1
Q8349AGA,2022.0,7,2
Q8349AGA,2022.0,9,1
Q8349AGA,2022.0,10,4
Q8349AGA,2022.0,11,2
Q8349AGA,2022.0,12,2
Q8349AGA,2023.0,1,3
Q8349AGA,2023.0,4,1
Q8349AKA,2022.0,1,1
Q8349AKA,2022.0,3,1
Q8349AKA,2022.0,4,1
Q8349AKA,2022.0,12,1
Q8349AKA,2023.0,1,1
Q8349AVA,2022.0,5,1
Q8349AVA,2022.0,6,1
Q8349AVA,2022.0,9,1
Q8349AVA,2023.0,2,1
Q8349AYA,2022.0,1,1
Q8349AYA,2022.0,11,2
Q8349AZA,2022.0,1,5
Q8349AZA,2022.0,2,1
Q8349AZA,2022.0,4,1
Q8349AZA,2022.0,6,1
Q8349AZA,2022.0,9,3
Q8349AZA,2022.0,10,1
Q8349AZA,2022.0,12,1
Q8349AZA,2023.0,1,2
Q8349AZA,2023.0,2,1
Q8349AZA,2023.0,3,2
Q8349AZA,2023.0,4,6
Q8349BCA,2022.0,3,1
Q8349BCA,2022.0,7,1
Q8349FJL,2022.0,1,1
Q8349FJL,2022.0,2,2
Q8349FJL,2022.0,3,1
Q8349FJL,2022.0,4,1
Q8349FJL,2022.0,5,2
Q8349FJL,2022.0,6,9
Q8349FJL,2022.0,7,1
Q8349FJL,2022.0,8,17
Q8349FJL,2022.0,9,2
Q8349FJL,2022.0,10,2
Q8349FJL,2022.0,11,8
Q8349FJL,2022.0,12,3
Q8349FJL,2023.0,1,1
Q8349FJL,2023.0,2,1
Q8349FJL,2023.0,3,3
Q8349VFD,2022.0,9,1
Q8349XAN,2022.0,7,1
Q8349XAN,2022.0,9,1
Q8349XAY,2022.0,7,1
Q8349XAY,2022.0,12,1
Q8350AAA,2022.0,4,2
Q8350AAA,2022.0,5,2
Q8350AAA,2022.0,6,7
Q8350AAA,2022.0,7,2
Q8350AAA,2022.0,11,1
Q8350AAA,2023.0,3,1
Q8350AAA,2023.0,4,1
Q8350ADA,2022.0,6,2
Q8350ADA,2022.0,8,1
Q8350ADA,2022.0,11,1
Q8350ADA,2022.0,12,1
Q8350AEA,2022.0,2,2
Q8350AEA,2022.0,8,3
Q8350AEA,2023.0,3,1
Q8350AFA,2022.0,5,1
Q8350AJA,2022.0,1,1
Q8350AJA,2022.0,6,1
Q8350AJA,2022.0,7,1
Q8350AJA,2022.0,9,1
Q8350AJA,2023.0,1,1
Q8351ACA,2022.0,1,1
Q8351ACA,2022.0,5,1
Q8351ACB,2023.0,2,1
Q8351XAT,2022.0,9,1
Q8351XAV,2022.0,3,1
Q8351XAV,2022.0,5,1
Q8351XAV,2022.0,6,1
Q8352AFA,2022.0,4,1
Q8352AFA,2022.0,9,1
Q8352AFA,2022.0,10,1
Q8352AFA,2022.0,11,1
Q8352AFA,2023.0,4,1
Q8352AOA,2022.0,5,2
Q8352AOA,2022.0,9,2
Q8352AOA,2022.0,11,1
Q8352AUA,2022.0,2,2
Q8352AUA,2022.0,3,1
Q8352AUA,2022.0,4,7
Q8352AUA,2022.0,6,1
Q8352AUA,2022.0,7,3
Q8352AUA,2022.0,8,4
Q8352AUA,2023.0,1,2
Q8352AVA,2022.0,4,1
Q8352AVA,2022.0,5,1
Q8352AVA,2022.0,10,1
Q8353AAA,2022.0,12,1
Q8353AAE,2022.0,4,1
Q8353AAE,2022.0,11,1
Q8353AAN,2022.0,1,2
Q8353AAN,2022.0,7,1
Q8353AAN,2022.0,11,1
Q8353AAN,2022.0,12,1
Q8353AAN,2023.0,1,1
Q8353ADB,2022.0,6,1
Q8353ADB,2022.0,8,1
Q8353ADB,2022.0,9,1
Q8353AUB,2022.0,9,1
Q8353AUB,2022.0,11,1
Q8353AUN,2022.0,10,1
Q8353AUN,2022.0,12,1
Q8353AXL,2022.0,2,1
Q8353AXL,2022.0,11,2
Q8353AZR,2022.0,5,1
Q8353BHB,2022.0,8,1
Q8353BHB,2023.0,3,1
Q8353BHD,2022.0,12,2
Q8353BHP,2022.0,3,1
Q8353BHP,2022.0,9,1
Q8353BHP,2022.0,12,1
Q8353BTR,2022.0,6,1
Q8353BYH,2023.0,3,1
Q8353CCA,2022.0,8,1
Q8353CDG,2022.0,5,1
Q8353CDG,2022.0,10,1
Q8353CEA,2022.0,3,1
Q8353CEA,2022.0,5,1
Q8353CSB,2022.0,9,1
Q8353CSH,2022.0,10,1
Q8353CSH,2023.0,2,2
Q8353CSH,2023.0,3,1
Q8353DDD,2022.0,6,1
Q8353DDD,2022.0,7,1
Q8353DDD,2022.0,8,1
Q8353DDD,2022.0,11,1
Q8353DDE,2022.0,8,1
Q8353DDG,2022.0,1,1
Q8353DDG,2022.0,11,1
Q8353DDG,2023.0,1,1
Q8353DDG,2023.0,3,1
Q8353DDN,2022.0,6,1
Q8353DDX,2022.0,12,1
Q8353DEP,2022.0,9,1
Q8353DFR,2022.0,7,1
Q8353DRE,2022.0,7,1
Q8353DRO,2022.0,8,1
Q8353DYF,2023.0,2,1
Q8353ERA,2022.0,1,4
Q8353ERA,2022.0,6,1
Q8353ERA,2023.0,4,1
Q8353ESB,2022.0,10,1
Q8353ESB,2022.0,11,2
Q8353ESB,2022.0,12,1
Q8353ESB,2023.0,2,1
Q8353ESB,2023.0,4,1
Q8353EXA,2022.0,6,4
Q8353EZA,2023.0,2,1
Q8353FNA,2022.0,3,1
Q8353KLK,2022.0,3,1
Q8353LKI,2022.0,2,1
Q8353NNN,2022.0,12,1
Q8353POI,2022.0,7,1
Q8353POL,2022.0,11,1
Q8353RTY,2023.0,2,1
Q8353RTY,2023.0,3,1
Q8353SED,2022.0,11,1
Q8353XAA,2022.0,11,1
Q8353XAC,2023.0,4,1
Q8353XAF,2022.0,7,1
Q8353XAJ,2023.0,3,1
Q8353XAN,2023.0,4,1
Q8353XBL,2022.0,7,1
Q8353XBL,2023.0,2,1
Q8353XBQ,2022.0,5,2
Q8353XBQ,2022.0,9,1
Q8353XCE,2022.0,3,1
Q8353XCH,2022.0,9,1
Q8353XCT,2022.0,1,1
Q8353XCT,2022.0,5,1
Q8353XCT,2022.0,12,1
Q8353XCU,2022.0,10,1
Q8353XDC,2023.0,4,1
Q8353YTR,2022.0,12,1
Q8354ACA,2022.0,5,1
Q8354AHO,2022.0,1,3
Q8354AHO,2023.0,2,1
Q8354AHP,2022.0,6,2
Q8354AHP,2022.0,7,2
Q8354AHP,2022.0,8,1
Q8354AHP,2022.0,9,1
Q8354AHP,2022.0,10,2
Q8354AHP,2023.0,2,1
Q8354AKH,2023.0,2,1
Q8354AND,2022.0,7,1
Q8354AND,2022.0,10,1
Q8354AND,2022.0,12,1
Q8354ANF,2022.0,1,3
Q8354ANF,2022.0,3,1
Q8354ANF,2022.0,9,1
Q8354ANF,2022.0,10,1
Q8354ANF,2023.0,1,1
Q8354AOC,2022.0,9,1
Q8354ASA,2022.0,3,1
Q8354ASA,2022.0,4,1
Q8354ASA,2022.0,6,1
Q8355BDA,2022.0,1,3
Q8355BDA,2022.0,7,4
Q8355BDA,2022.0,8,1
Q8355BDA,2022.0,11,1
Q8355BDA,2022.0,12,1
Q8355BDA,2023.0,3,2
Q8356AEA,2022.0,1,1
Q8357AGA,2022.0,1,1
Q8357AJF,2022.0,10,1
Q8357ANA,2022.0,9,3
Q8357ANA,2022.0,11,1
Q8357AQE,2022.0,6,1
Q8357AQE,2022.0,8,1
Q8358AGB,2022.0,9,1
Q8358AGB,2022.0,10,2
Q8358AGB,2023.0,2,1
Q8358AKC,2022.0,3,1
Q8358AKC,2022.0,6,1
Q8358AKC,2022.0,9,1
Q8359AAB,2022.0,6,1
Q8359AAB,2022.0,10,1
Q8359AAB,2022.0,11,1
Q8359ANA,2022.0,11,1
Q8362ABA,2022.0,1,1
Q8362ABA,2022.0,6,2
Q8362ABA,2022.0,7,1
Q8362ABA,2022.0,8,1
Q8362ABA,2023.0,3,1
Q8362AFA,2022.0,8,1
Q8362AFB,2022.0,3,1
Q8362AFB,2022.0,4,1
Q8362AFB,2022.0,7,3
Q8365AEA,2022.0,3,1
Q8365AEA,2022.0,11,1
Q8365AGA,2022.0,5,1
Q8370AAA,2022.0,3,1
Q8370AVQ,2022.0,2,2
Q8370AVQ,2022.0,5,1
Q8370AVQ,2022.0,6,1
Q8370AVQ,2022.0,10,1
Q8370AVQ,2022.0,11,1
Q8370AWA,2022.0,4,1
Q8370BBD,2022.0,1,1
Q8370BBD,2022.0,3,2
Q8370BBD,2022.0,4,3
Q8370BBD,2022.0,6,1
Q8370BBD,2022.0,9,1
Q8370BBD,2023.0,1,1
Q8370BBD,2023.0,3,1
Q8370BOH,2022.0,2,2
Q8370CED,2023.0,2,1
Q8370CEE,2022.0,3,1
Q8370CEE,2022.0,8,3
Q8370CEE,2022.0,9,1
Q8370CEE,2022.0,11,3
Q8370CEE,2023.0,4,1
Q8370CFA,2022.0,2,1
Q8370CFA,2022.0,4,1
Q8370CFA,2022.0,5,4
Q8370CFA,2022.0,6,1
Q8370CFA,2022.0,8,1
Q8370CFA,2022.0,9,4
Q8370CFA,2022.0,11,1
Q8370CFH,2022.0,6,2
Q8370CFH,2022.0,7,1
Q8370CLE,2022.0,12,1
Q8370CUC,2023.0,2,1
Q8370CUC,2023.0,4,1
Q8370CYA,2022.0,3,1
Q8370CYA,2022.0,5,1
Q8370CYA,2022.0,7,4
Q8370CYA,2022.0,8,1
Q8370CYA,2022.0,9,1
Q8370CYA,2022.0,11,1
Q8370CYA,2023.0,3,1
Q8370DAA,2022.0,9,1
Q8370DAA,2022.0,11,1
Q8370DGA,2022.0,12,2
Q8370DGA,2023.0,2,1
Q8370DMG,2023.0,1,1
Q8370DML,2022.0,9,1
Q8370DMO,2022.0,11,1
Q8370DMQ,2022.0,1,1
Q8370DNF,2022.0,11,1
Q8370DNG,2023.0,1,1
Q8370DNN,2022.0,3,2
Q8370DNN,2023.0,2,1
Q8370DOP,2022.0,7,1
Q8370DOP,2022.0,8,1
Q8370DOP,2022.0,11,1
Q8370DPA,2022.0,7,1
Q8370DPI,2022.0,6,2
Q8370DPI,2022.0,7,1
Q8370DPI,2022.0,8,2
Q8370DPM,2022.0,1,6
Q8370DPM,2022.0,3,1
Q8370DPM,2022.0,4,1
Q8370DPM,2022.0,5,1
Q8370DPM,2022.0,7,3
Q8370DPM,2022.0,8,1
Q8370DPM,2022.0,9,1
Q8370DPM,2022.0,10,5
Q8370DPM,2022.0,11,1
Q8370DPM,2022.0,12,2
Q8370DPM,2023.0,2,1
Q8370DPM,2023.0,3,1
Q8370DPM,2023.0,4,1
Q8370DPO,2023.0,2,1
Q8370DPQ,2022.0,3,1
Q8370DQG,2022.0,2,3
Q8370DSA,2023.0,3,2
Q8370DSK,2022.0,9,1
Q8370DSM,2022.0,1,3
Q8370DSM,2022.0,5,1
Q8370DSM,2022.0,11,2
Q8370DSM,2022.0,12,4
Q8370DSM,2023.0,2,4
Q8370DSN,2022.0,8,1
Q8370DSQ,2022.0,7,1
Q8370DVG,2023.0,2,2
Q8370DVN,2022.0,12,1
Q8370DWK,2023.0,1,1
Q8370DWT,2022.0,8,1
Q8370DWT,2023.0,1,3
Q8370DXI,2022.0,8,1
Q8370DXI,2023.0,3,1
Q8370DXQ,2022.0,10,1
Q8370DXQ,2023.0,1,3
Q8370DXQ,2023.0,2,1
Q8370DXR,2022.0,7,2
Q8370DZN,2022.0,8,1
Q8370EAL,2022.0,6,1
Q8370EAL,2022.0,11,1
Q8370EAL,2023.0,4,1
Q8370EAM,2022.0,5,1
Q8370EAM,2022.0,7,1
Q8370EAW,2022.0,8,1
Q8370EAW,2022.0,9,1
Q8370EAW,2022.0,10,1
Q8370EAX,2023.0,4,1
Q8370EBN,2022.0,2,1
Q8370EBN,2022.0,3,2
Q8370EBN,2022.0,5,2
Q8370EBN,2022.0,6,2
Q8370EBN,2022.0,7,1
Q8370EBN,2022.0,8,1
Q8370EBN,2022.0,9,3
Q8370EBN,2022.0,10,2
Q8370EBN,2023.0,1,1
Q8370EBN,2023.0,2,1
Q8370EBN,2023.0,4,1
Q8370EBR,2023.0,2,2
Q8370EDR,2022.0,7,1
Q8370EEH,2023.0,2,1
Q8370EER,2022.0,10,1
Q8370EER,2022.0,12,2
Q8370EEZ,2022.0,6,5
Q8370EGL,2022.0,3,1
Q8370EGL,2022.0,4,1
Q8370EGL,2022.0,9,1
Q8370EGL,2023.0,3,1
Q8370EJA,2022.0,2,1
Q8370EJC,2022.0,1,1
Q8370EJC,2022.0,2,2
Q8370EJC,2022.0,3,1
Q8370EJC,2022.0,5,2
Q8370EJC,2022.0,6,1
Q8370EJC,2022.0,7,2
Q8370EJC,2022.0,8,2
Q8370EJC,2022.0,9,1
Q8370EJC,2022.0,10,1
Q8370EJC,2022.0,11,3
Q8370EJC,2022.0,12,4
Q8370EJC,2023.0,3,1
Q8370EJH,2022.0,7,1
Q8370EJH,2022.0,9,1
Q8370EJH,2022.0,12,1
Q8370EJY,2022.0,3,1
Q8370EJY,2022.0,12,1
Q8370EKE,2022.0,11,1
Q8370EKE,2023.0,3,1
Q8370EKN,2022.0,2,1
Q8370EKN,2022.0,3,9
Q8370EKN,2022.0,5,1
Q8370EKN,2022.0,6,1
Q8370EKN,2022.0,9,1
Q8370EKO,2022.0,1,1
Q8370EKO,2022.0,6,1
Q8370EKO,2022.0,8,2
Q8370EKO,2022.0,9,1
Q8370EKO,2023.0,2,2
Q8370EKS,2022.0,6,3
Q8370EKS,2022.0,10,1
Q8370EKT,2022.0,2,1
Q8370EKT,2022.0,7,1
Q8370EKT,2022.0,12,8
Q8370EKT,2023.0,3,1
Q8370EKT,2023.0,4,1
Q8370ELA,2022.0,3,1
Q8370ELA,2022.0,9,1
Q8370ELA,2022.0,10,1
Q8370ELA,2022.0,11,1
Q8370ELB,2022.0,1,1
Q8370ENO,2022.0,3,5
Q8370ENO,2022.0,5,1
Q8370ENO,2022.0,6,1
Q8370ENO,2023.0,2,1
Q8370ENT,2022.0,1,1
Q8370EOD,2023.0,2,1
Q8370EVA,2022.0,3,1
Q8370EVA,2022.0,5,1
Q8370EVC,2023.0,1,1
Q8370EVS,2022.0,4,1
Q8370EVS,2022.0,5,2
Q8370EVS,2022.0,6,3
Q8370EVS,2022.0,8,1
Q8370EVS,2022.0,11,1
Q8370EVS,2022.0,12,2
Q8370EVS,2023.0,4,1
Q8370FAA,2022.0,1,1
Q8370FAA,2022.0,7,1
Q8370FCC,2022.0,8,1
Q8370FIB,2022.0,3,1
Q8370FSA,2022.0,8,1
Q8370FSO,2022.0,5,1
Q8370FSO,2022.0,7,1
Q8370FSU,2023.0,4,1
Q8370GIG,2023.0,3,1
Q8370HIB,2022.0,3,3
Q8370HIB,2022.0,4,1
Q8370HIB,2022.0,6,1
Q8370HMA,2022.0,4,3
Q8370HME,2022.0,9,1
Q8370HME,2023.0,3,1
Q8370HNA,2022.0,7,1
Q8370HOB,2022.0,1,6
Q8370HOB,2022.0,2,5
Q8370HOB,2022.0,3,5
Q8370HOB,2022.0,4,5
Q8370HOB,2022.0,5,18
Q8370HOB,2022.0,6,11
Q8370HOB,2022.0,7,25
Q8370HOB,2022.0,8,13
Q8370HOB,2022.0,9,10
Q8370HOB,2022.0,10,15
Q8370HOB,2022.0,11,18
Q8370HOB,2022.0,12,8
Q8370HOB,2023.0,1,11
Q8370HOB,2023.0,2,21
Q8370HOB,2023.0,3,15
Q8370HOB,2023.0,4,5
Q8370HOC,2022.0,3,1
Q8370UYT,2023.0,4,1
Q8370XAB,2022.0,1,1
Q8370XAB,2022.0,3,1
Q8370XAG,2023.0,3,1
Q8370XAM,2023.0,3,1
Q8370XAO,2022.0,4,1
Q8370XAO,2022.0,8,1
Q8370XAQ,2022.0,5,1
Q8370XAQ,2022.0,9,1
Q8370XAS,2023.0,4,1
Q8370XXX,2022.0,12,1
Q8371AAI,2022.0,2,1
Q8371AGB,2022.0,1,42
Q8371AGB,2022.0,2,2
Q8371AGB,2022.0,3,1
Q8371AGB,2022.0,4,9
Q8371AGB,2022.0,5,5
Q8371AGB,2022.0,7,5
Q8371AGB,2022.0,8,1
Q8371AGB,2022.0,9,2
Q8371AGB,2022.0,10,6
Q8371AGB,2022.0,11,5
Q8371AGB,2023.0,1,3
Q8371AGB,2023.0,2,2
Q8371AGB,2023.0,3,9
Q8371AGB,2023.0,4,2
Q8371AJE,2022.0,1,1
Q8371AJE,2022.0,5,2
Q8371AJM,2022.0,11,1
Q8371ANG,2022.0,10,1
Q8371ANG,2022.0,11,1
Q8371ANG,2023.0,3,1
Q8371AOJ,2022.0,6,1
Q8371AUW,2022.0,6,1
Q8371AVH,2022.0,4,1
Q8371AVH,2022.0,10,1
Q8371AVH,2022.0,11,1
Q8371AVH,2023.0,4,1
Q8371AWB,2022.0,9,1
Q8371AZA,2022.0,9,2
Q8371BJC,2022.0,3,1
Q8371BJC,2022.0,4,1
Q8371BJC,2022.0,7,2
Q8371BJC,2022.0,8,1
Q8371BJC,2022.0,12,2
Q8371BJC,2023.0,1,1
Q8371BJC,2023.0,2,1
Q8371BJC,2023.0,3,1
Q8371BJD,2022.0,2,1
Q8371BJD,2022.0,3,1
